question_id,question_details
b65899ce-117a-47e2-ae10-db0e0c64ec4c,"You are given a N entries denoting incomes of people. Same person can have more than one income entry. Write a program to print person's name and index of the first income entry of the person with highest total income. In case of tie in total income, choose the lexicographically smallest name. 

**Note**:

- Name will contain only alphabets and spaces.
- Names are case insensitive (i.e Ravi and ravi are same). 
- Ignore spaces in the name while comparing (i.e Ravi Kishore and RaviKishore are same).

---

#### Input

The first line contains an integer `N` .

Each of next N lines contains the name and income entry of a person

---

#### Output

The output contains a space-separated pair of name and first entry index of the person with highest total income.

---

#### Explanation

##### Sample Output 1

For `N = 4`, the input is:

```
John Cena 1000
Jane 2000
Jack 4000
Tom 4000
```

Both `Jack` and `Tom` have the highest net income. As `jack` is lexicographically smaller than `tom` and found at index `2`, the output is `Jack 2`.

##### Sample Output 2
For `N = 4`, the input is:

```
John Cena 1000
Patel 1500
Mar K 1000
Mark 500
```

`mark`(1000 + 500) and `patel`(1500) both earn the same. So, we have a tie here. In case of tie choose the name that is smallest lexicographically which is mark(`m` comes before `p` in dictionary). The first index of the mark in the given input is `Mar K` which is at index `2`.

So the output is `Mar K 2`.

Solution Code:def read_inputs(no_of_persons):
 names_list, incomes_list = [], []
 for i in range(no_of_persons):
 each_entry = input().split()
 name = "" "".join(each_entry[:len(each_entry) - 1])
 income = int(each_entry[-1])
 names_list.append(name)
 incomes_list.append(income)
 return names_list, incomes_list 
 
def get_formatted_name(name):
 name = """".join(name.split())
 name = name.lower()
 return name
 
def get_persons_dict(names_list, incomes_list):
 persons_dict = dict()
 for i in range(len(names_list)):
 # Getting the name by converting it to lower case and removing spaces
 name = get_formatted_name(names_list[i]) 
 if name not in persons_dict.keys():
 persons_dict[name] = incomes_list[i]
 else:
 persons_dict[name] += persons_dict[name] 
 return persons_dict

def get_richest_person_name(persons_dict):
 max_income = max(persons_dict.values())
 richest_person_names_list = []
 for each_person in persons_dict.keys():
 if (persons_dict[each_person] == max_income): 
 richest_person_names_list.append(each_person)
 richest_person_names_list.sort()
 return richest_person_names_list[0]

def print_richest_person_first_entry(names_list, richest_person_name):
 for i in range(len(names_list)):
 # Getting the name by converting it to lower case and removing spaces
 name = get_formatted_name(names_list[i]) 
 if (name == richest_person_name):
 print(names_list[i] + "" "" + str(i))
 break
 
def main():
 no_of_persons = int(input())
 names_list, incomes_list = read_inputs(no_of_persons)
 persons_dict = get_persons_dict(names_list, incomes_list)
 richest_person_name = get_richest_person_name(persons_dict)
 print_richest_person_first_entry(names_list, richest_person_name)
 
main()"
64f372bf-d5fd-4aeb-bfa7-ff590ea8324d,"Joseph has been given a sentence **S** and a number **N**. He needs to rotate the letters of the sentence **S** by the given number **N** towards the left without changing the length of the words and the positions of the spaces.

**Example:** if S = `I am Ajay`,

if **N = 1**, the modified sentence should be `a mA jayI`
if **N = 2**, the modified sentence should be `m Aj ayIa` and so on.

Help Joseph rotates the sentence.

Write a program that reads the sentence **S** and the number **N** and prints the resultant sentence.

---

####Input

The first line of input contains a string representing the sentence `S`. 

The second line of input contains an integer representing the number `N`.

---

####Output

The output should be a single line containing the string representing the resultant sentence.

---

#### Explanation:
**Test Case:** Given `S = Welcome to your first problem` and `N = 5`,

Rotate the sentence by 5 letters towards the left without changing the length of the words and position of spaces in the original sentence.

The output should be **metoyou rf irst probl emWelco**.

Solution Code:def get_each_word_length(words_list):
 length_of_each_word_list = []
 for each_word in words_list:
 length_of_each_word_list.append(len(each_word))
 return length_of_each_word_list

def get_rotated_sentence(words_list, positions):
 length_of_each_word_list = get_each_word_length(words_list)
 sentence = """".join(words_list)
 
 positions = positions % len(sentence)
 rotated_sentence = sentence[positions:] + sentence[:positions]

 new_words_list= []
 start_index = 0
 for each_word_length in length_of_each_word_list:
 word = rotated_sentence[start_index : start_index+each_word_length]
 new_words_list.append(word)
 start_index += each_word_length

 new_sentence = "" "".join(new_words_list)
 return new_sentence

def main():
 words_list = input().split()
 positions = int(input())
 rotated_sentence = get_rotated_sentence(words_list, positions)
 print(rotated_sentence)
 
main()"
c6d5404d-6909-4c28-a799-ad6b583332b8,"Eren and his friends are all passionate about computer programming. One of Eren's friends challenged him. In that challenge, Eren has been given a sentence there he should change the sentence in such a way that the smaller numbers should appear before the bigger numbers.

Help Eren to change the sentence in such a way that the smaller numbers should appear before the bigger numbers.

Write a program that reads the sentence and print the sentence in such way that smaller numbers should appear before the bigger numbers.

<MultiLineNote>
- Only positive number in will be there in between sentence
</MultiLineNote>

---

#### input

The input will be a single line containing a string representing the sentence.


---

#### Output

The output should be a single line containing a modified string.

---

#### Explanation

**Test Case**: if the given string is `I am 5 years 11 months, and 8 days old`, 

The numbers are 5, 11, and 8 in the string. 

As per question you should print the sentence in such a way that the smaller numbers should appear before the bigger numbers.

So, the output should be I am 5 years 8 months, and 11 days

Solution Code:def adding_numbers_and_words(word_chunks_list, sorted_numbers_list):
 reordered_sentence = ''
 for each_word in word_chunks_list:
 reordered_sentence += each_word
 if len(sorted_numbers_list) != 0:
 # Removing the last number from the list and converting it to a string
 reordered_sentence += str(sorted_numbers_list.pop()) 
 return reordered_sentence
 
def get_number_end_index(sentence, start_index):
 end_index = len(sentence)
 for j in range(start_index, len(sentence)):
 if not sentence[j].isdigit():
 end_index = j
 break
 return end_index
 
def get_word_chunks_and_numbers_list(sentence):
 word_chunks_list, numbers_list = [], []
 i = 0
 while i < len(sentence):
 number = """"
 if sentence[i].isdigit():
 start_index = i
 end_index = get_number_end_index(sentence, start_index) 
 number = int(sentence[start_index:end_index])
 word_chunk = sentence[:start_index]
 numbers_list.append(number)
 word_chunks_list.append(word_chunk)
 sentence = sentence[end_index:]
 i = 0
 else:
 i += 1
 word_chunks_list.append(sentence)
 return word_chunks_list, numbers_list
 
def get_reordered_string(sentence):
 word_chunks_list, numbers_list = get_word_chunks_and_numbers_list(sentence)
 sorted_numbers_list = sorted(numbers_list, reverse=True)
 reordered_sentence = adding_numbers_and_words(word_chunks_list, sorted_numbers_list)
 return reordered_sentence

def main():
 sentence = input()
 reordered_sentence = get_reordered_string(sentence)
 print(reordered_sentence)
 
main()"
0b580e44-23a6-4937-99d2-f0496ce7bdbf,"Shyam and Vimal are classmates. Vimal challenged Shyam. 

The challenge is that Shyam is given numbers, Shyam should find the largest negative number that is missing from the given numbers. Help Shyam to win this challenge.

Write a program that reads space-separated numbers and print the largest negative number missing from given numbers.

---

#### Input

The input will be a single line containing space-separated integers representing the numbers.

---

#### Output

The output should be a single line containing an integer that is the largest negative number missing from the given numbers.

---

#### Explanation

**Test Case:** If the given numbers `-3 -1 -2 -5 -3 -7 -7`,

The largest negative number missing from the given numbers is `-4`.


The output should be **-4**.

Solution Code:def get_missing_number(numbers):
 missing_number = -1
 for each_number in range(1, len(numbers)):
 if missing_number not in numbers:
 break
 missing_number = missing_number - 1
 return missing_number
 
def main(): 
 numbers = list(map(int, input().split()))
 missing_number = get_missing_number(numbers)
 print(missing_number)
 
main()"
cd8c9479-5a8f-49d9-ae9d-49e33d240bd4,"Ram was given an assignment by his teacher to find the special factors of a positive number **N**. 

A factor is a number which exactly divides the given number (including the number). A factor is special if it is a prime number.

Help Ram by identifying all the special factors of the number **N**.

Write a program that reads the number **N** and prints the special factors of the number **N**.

---

#### input

The input will be a single line containing an integer representing a positive number `N`.


---

#### Output

The output should be a single line containing the space-separated special factors of the number `N` in ascending order.

---

#### Explanation

**Test Case**: If `N = 20`,

The factors of `20` are `1, 2, 4, 5, 10, 20`. Whereas the special factors are `2, 5`.

The output should be **2 5**.

Solution Code:def check_is_prime(number):
 is_prime = True
 for i in range(2, number):
 if number % i == 0:
 is_prime = False
 break
 return is_prime

def get_the_special_factors_list(number):
 special_factors_list = []
 for i in range(2, number + 1):
 if number % i == 0:
 is_prime = check_is_prime(i)
 if is_prime:
 special_factors_list.append(str(i))
 return special_factors_list

def main():
 number = int(input())
 special_factors_list = get_the_special_factors_list(number)
 print(*special_factors_list)
 
main()"
1e806177-7355-4a86-94b5-f8493a2c8a51,"Robert has been given an assignment. In that assignment **N** words has been given, he should find whether all these words belongs to the same **Family** or not by considering the below rules.

Except the first word, if we can obtain each word by:

- changing exactly one letter from the previous word.

- Or, by adding exactly one letter to the previous word.

- Or, by removing exactly one letter from the previous word.

Help Robert to find whether all the given words belongs to the same **Family** or not.

Write a program that reads the **N** space-separated words and prints whether all the given words belongs to the same **Family** or not.

---

#### input

The first line of input contains an integer `T` representing the number of test cases.

The next `T` lines of input contains

* The first line of input contains an integer `N` representing the number of words.

* The second line of input contains `N` space-separated strings representing the words.


---

#### Output

The output should be `T` lines, each line containing a string. 

**Family** should be printed if every word is equal to its previous word, otherwise **Not a Family** should be printed.

---

#### Explanation

Given the number of test cases `T = 3`

**Test Case 1:** If the given the `N = 3` and  `S = hip hop top`,

To obtain 2nd word `hop` from the 1st word `hip`, the letter `i` should be changed to `o`.

To obtain 3rd word `top` from the 2nd word `hop`, the letter `h` should be changed to `t`.

As all the words are obtained from its previous words, the output should be `Family`.

--- 

**Test Case 2:** If the given `N = 3` and `S = hip top hop`,

To obtain 2nd word `top` from the 1st word `hip`, the letter `i` should be changed to `o` and letter `h` should be changed to `t`.

As two changes are needed to obtain the word `top`, the output should be `Not a Family`.

---

**Test Case 3:** If the given `N = 4` and  `S = teat treat greet meet`,

To obtain 2nd word `treat` for the 1st word `teat`, the letter `r` is added by making the word `treat`.

To obtain 3rd word `greet` from the 2nd word `treat`, the letter `t` should be changed to `g` and letter `a` should be changed to `e`.

As two changes are needed to obtain the word `greet`, the output should be `Not a Family`.

Solution Code:def check_equal_lengths_are_of_same_family(first_word, second_word):
 letter_difference = 0
 for i in range(len(first_word)):
 if(first_word[i] != second_word[i]):
 letter_difference += 1
 return letter_difference == 1

def check_letter_removal_makes_family(max_length_word, min_length_word):
 is_same_family = False
 for i in range(len(max_length_word)):
 if(max_length_word[:i] + max_length_word[i+1:] == min_length_word):
 is_same_family = True
 break
 return is_same_family
 
def check_if_list_is_family(words_list):
 is_same_family = True
 for i in range(len(words_list) - 1):
 first_word, second_word = words_list[i], words_list[i+1]
 first_word_length, second_word_length = len(first_word), len(second_word)
 if(first_word_length == second_word_length):
 is_same_family = check_equal_lengths_are_of_same_family(first_word, second_word)
 elif(first_word_length > second_word_length):
 is_same_family = check_letter_removal_makes_family(first_word, second_word)
 else:
 is_same_family = check_letter_removal_makes_family(second_word, first_word)
 if not is_same_family:
 break
 
 if(is_same_family):
 return ""Family""
 else:
 return ""Not a Family""
 

def main():
 test_cases = int(input()) 
 for i in range(test_cases):
 no_of_words = int(input())
 words_list = input().split()
 is_family = check_if_list_is_family(words_list)
 print(is_family)
 
main()"
df481e15-d786-4e12-90f0-5c82ace2810d,"You are given a rectangular binary matrix (contains only zeros and ones) of `R` rows and `C` columns. Print the number of different regions in the given matrix. A separate region is a collection of ones interconnected horizontally or vertically. A region can have holes in it.

![](https://assets.ccbp.in/tech-foundations/programming-foundations/coding/python_293.png)

In the above image, different regions in the matrix are represented by different colors.

---

#### Input

The first line of input contains two space-separated integers, `R` and `C`.
The next `R` lines contain `C` space-separated integers.

---

#### Output

The first line of output is an integer.


---

#### Explanation

Given R =`6` C = `10`

and the matrix
```
1 1 1 1 0 1 1 0 1 1
1 0 0 0 0 0 0 1 1 1
1 0 1 1 0 0 0 1 0 1
1 0 1 1 0 1 0 1 1 1
0 0 0 0 0 1 1 0 0 1
0 0 0 0 1 1 1 0 1 0
```

Different regions of this matrix are highlighted with different colors in the above image.

As a region is a collection of ones interconnected horizontally or vertically, but not diagonally, the regions green, yellow, purple, red are not considered as single region as highlighted in the above image.

Also, notice that the yellow region has a hole in it.

As it can be observed from the image, there are a total of 6 regions (blue, green, yellow, purple, red, pink).
So the output is `6`.

Solution Code:def read_matrix(rows, columns):
 matrix = []
 for i in range(rows):
 row = list(map(int, input().split()))
 matrix.append(row)
 return matrix

def get_ones_list(matrix):
 ones_list = []
 for i in range(len(matrix)):
 for j in range(len(matrix[i])):
 if matrix[i][j] == 1:
 ones_list.append((i, j))
 return ones_list
 
def get_neighbours(pos):
 i, j = pos
 neighbours = []
 neighbours.append((i, j-1))
 neighbours.append((i, j+1))
 neighbours.append((i-1, j))
 neighbours.append((i+1, j))
 return neighbours
 
def get_connected_ones(region, ones_list):
 connected_ones = []
 for position in region:
 neighbours = get_neighbours(position)
 for each_neighbour in neighbours:
 if (each_neighbour in ones_list) and (each_neighbour not in region):
 connected_ones.append(each_neighbour)
 ones_list.remove(each_neighbour)
 return connected_ones

def get_no_of_regions(matrix):
 ones_list = get_ones_list(matrix) # Getting all the ones in the matrix
 no_of_regions = 0
 while len(ones_list) != 0:
 start = ones_list.pop()
 region = [start]
 while True:
 # Getting the connected ones that are connected to the current ones present in the region
 connected_ones = get_connected_ones(region, ones_list) 
 if(len(connected_ones) == 0):
 break
 region.extend(connected_ones)
 no_of_regions += 1
 return no_of_regions
 
def main():
 rows, columns = map(int, input().split())
 matrix = read_matrix(rows, columns)
 no_of_regions = get_no_of_regions(matrix)
 print(no_of_regions)

main()"
b3f33f8a-d13a-492f-b7fc-cdac18cd2e69,"Write a program that reads an amount `A` and prints the minimum number of **5** and **1** rupee notes required for the given amount.

---

#### Input

The input will be a single line containing an integer representing the amount `A`.

---

#### Output

The first line of output should be a string containing the required number of **5** rupee notes as shown in the sample output.

The second line of output should be a string containing the required number of **1** rupee notes as shown in the sample output.

---

#### Explanation

For example, if the given amount `A = 16`,

* The number of **5** rupee notes required for **16** is **3**. (`16 / 5 = 3.2`)
  * The remaining amount is **1**. (`16 - (5 * 3) = 1`)
* The number of **1** rupee notes required for **1** is **1**. (`1 / 1 = 1`)

Number of **5** rupee notes => 5 x 3 = 15
Number of **1** rupee notes  => 1 x 1  =   1
----------------------------------------
Total                                   =>               16
----------------------------------------

The output should be,

```
5:3
1:1
```

Solution Code:amount = int(input())

no_of_5s = amount / 5
no_of_5s = int(no_of_5s)
no_of_1s = amount % 5

print(""5:"" + str(no_of_5s))
print(""1:"" + str(no_of_1s))"
ab82b38d-413c-4c07-aa4c-e5f984cb5a83,"The numbers from **1** to **30** are divided into six groups, **Group 1**, **Group 2**, **Group 3**, **Group 4**, **Group 5** and **Group 6**.

| Group 1 | Group 2 | Group 3 | Group 4 | Group 5 | Group 6 |
| :-----: | :-----: | :-----: | :-----: | :-----: | :-----: |
|    1    |    2    |    3    |    4    |    5    |    6    |
|    7    |    8    |    9    |   10    |   11    |   12    |
|   13    |   14    |   15    |   16    |   17    |   18    |
|   19    |   20    |   21    |   22    |   23    |   24    |
|   25    |   26    |   27    |   28    |   29    |   30    |

Write a program that reads a number `N` and prints the group in which the given number `N` is present. The number `N` is always from **1** to **30**.

---

#### Input

The input will be a single line containing an integer representing `N`.

---

#### Output

The output should be a single line containing a string representing the group of the number `N`.

---

#### Constraints

The number `N` given as input is always greater than **0** and less than or equal to **30**.

---

#### Explanation

For example, if the given number is `N = 29`,


<details style=""margin:0;"">
      <summary style=""margin:0;padding:0;"">Detailed Explanation to find the group</summary>
        <p>The total number of groups are **6**.</p>
        <ul>
          <li style=""margin:0;padding:0;"">The number that leaves **1** as the remainder when divided by **6** is in **Group 1**.</li>
          <li style=""margin:0;padding:0;"">The number that leaves **2** as the remainder when divided by **6** is in **Group 2**.</li>
          <li style=""margin:0;padding:0;"">The number that leaves **3** as the remainder when divided by **6** is in **Group 3**.</li>
          <li style=""margin:0;padding:0;"">The number that leaves **4** as the remainder when divided by **6** is in **Group 4**.</li>
          <li style=""margin:0;padding:0;"">The number that leaves **5** as the remainder when divided by **6** is in **Group 5**.</li>
          <li style=""margin:0;padding:0;"">The number that leaves **0** as the remainder when divided by **6** is in **Group 6**.</li>
        </ul>
</details>

* When **29** is divided by **6** the remainder is **5**. So, **29** will be in **Group 5**.


The output should be **Group 5**.

Solution Code:number = int(input())

remainder = number % 6

if remainder == 1:
 print(""Group 1"")
elif remainder == 2:
 print(""Group 2"")
elif remainder == 3:
 print(""Group 3"")
elif remainder == 4:
 print(""Group 4"")
elif remainder == 5:
 print(""Group 5"")
else:
 print(""Group 6"")"
995e7762-7626-4046-96f4-070f19a222d0,"The numbers from **1** to **10** are divided into two groups, **Group A** and **Group B**.

| Group A | Group B |
| :-----: | :-----: |
|    1    |    2    |
|    3    |    4    |
|    5    |    6    |
|    7    |    8    |
|    9    |   10    |

Write a program that reads a number `N` and prints the group in which the given number `N` is present. The number `N` is always from **1** to **10**.

---

#### Input

The input will be a single line containing an integer representing `N`.

---

#### Output

The output should be a single line containing a string representing the group of the number `N`.

---

#### Constraints

The number `N` given as input is always greater than **0** and less than or equal to **10**.

---

#### Explanation

For example, if the given number is `N = 6`,

* The total number of groups is **2**.
* The number that leaves **1** as the remainder when divided by **2** is in **Group A**.
* The number that leaves **0** as the remainder when divided by **2** is in **Group B**.
* When **6** is divided by **2** the remainder is **0**. So, **6** should be in **Group B**.

The output should be **Group B** as the remainder is **0** when **6** is divided by **2**.

Solution Code:number = int(input())

remainder = number % 2

if remainder == 1:
 print(""Group A"")
else:
 print(""Group B"")"
a8ff0847-e2fe-400b-943c-d15cbd0f9125,"Write a program to print a greeting message based on the given time.<hr><b>Input</b><br/><br/>The first line of input will be an integer.<hr><b>Output</b><br/><br/>If the time is greater than or equal to 4 and less than 12, print &quot;Good Morning&quot;.<br/>If the time is greater than or equal to 12 and less than 16, print &quot;Good Afternoon&quot;.<br/>If the time is greater than or equal to 16 and less than 20, print &quot;Good Evening&quot;.<br/>If the time is greater than or equal to 20 or less than 4, print &quot;Good Night&quot;.<hr><b>Explanation</b><br/><br/>For example, if the given time is 9, your code should print &quot;Good Morning&quot;.<br/>For example, if the given time is 14, your code should print &quot;Good Afternoon&quot;.

Solution Code:time = int(input())

is_morning = ((time >= 4) and (time < 12))
is_afternoon = ((time >= 12) and (time < 16))
is_evening = ((time >= 16) and (time < 20))

if is_morning:
 print(""Good Morning"")
elif is_afternoon:
 print(""Good Afternoon"")
elif is_evening:
 print(""Good Evening"")
else:
 print(""Good Night"")"
73d3cc83-e84d-4703-a7b0-e37138c73eb4,"Write a program that reads the weight `W` of a box in kg and checks,

* If `W` is greater than or equal to **100**.
* If `W` is **not** greater than or equal to **100**, check if `W` is greater than or equal to **30**.

Print **Box is Heavier** if `W` is greater than or equal to **100**.

Print **Box is Heavy** if `W` is **not** greater than or equal to **100** but greater than or equal to **30**.


---

#### Input

The input will be a single line containing an integer representing `W`.

---

#### Output

The output should be a single line containing a string. **Box is Heavier** should be printed if `W` is greater than or equal to **100**. **Box is Heavy** should be printed if `W` is **not** greater than or equal to **100** but greater than or equal to **30**.

---

#### Explanation

For example, if the given weight of the box is `W = 60`,

✖ `W` is greater than or equal to **100**. (**60** is **not** greater than or equal to **100**)
✔ `W` is greater than or equal to **30**. (**60** is greater than or equal to **30**)

The output should be **Box is Heavy** as **60** is **not** greater than or equal to **100** but greater than or equal to **30**.

Solution Code:weight = int(input())

is_heavy = weight >= 30
is_heavier = weight >= 100

if is_heavier:
 print(""Box is Heavier"")
else:
 if is_heavy:
 print(""Box is Heavy"")"
ac493116-857a-486c-ad36-0c52b8162f62,"Write a program that reads two strings `H` and `I` and checks,

* If `H` is equal to ""**Y**"".
* If `H` is **not** equal to ""**Y**"", check if `I` is equal to ""**Y**"".

Print **Allowed to Exam - Has Hall ticket** if `H` is equal to ""**Y**"".

Print **Allowed to Exam - Has Identification Card** if `H` is **not** equal to ""**Y**"" and `I` is equal to ""**Y**"".

---

#### Input

The first line of input contains a string representing `H`.
The second line of input contains a string representing `I`.

---

#### Output

The output should be a single line containing a string. **Allowed to Exam - Has Hall ticket** should be printed if `H` is equal to ""**Y**"". **Allowed to Exam - Has Identification Card** should be printed if `H` is **not** equal to ""**Y**"" and `I` is equal to ""**Y**"".

---

#### Explanation

For example, if the given strings are `H = Y` and `I = N`,

✔ `H` is equal to ""**Y**"". (""**Y**"" is equal to ""**Y**"")
✖ `H` is **not** equal to ""**Y**"" and `I` is equal to ""**Y**"".

The output should be **Allowed to Exam - Has Hall ticket** as `H` is equal to ""**Y**"".

Solution Code:hall_ticket = input()
identification = input()

has_hall_ticket = (hall_ticket == ""Y"")
has_identification = (identification == ""Y"")

if has_hall_ticket:
 print(""Allowed to Exam - Has Hall ticket"")
else:
 if has_identification:
 print(""Allowed to Exam - Has Identification Card"")"
bdb88f59-3528-4cca-a42a-72f41a69a89e,"Write a program that reads the rank `R` of a student and checks,

* If `R` is less than or equal to **3**.
* If `R` is **not** less than or equal to **3**, check if `R` is less than or equal to **10**.

Print **One of Top 3** if the `R` is less than or equal to **3**.

Print **Not Top 3 but One of Top 10** if `R` is less than or equal to **10** but **not** less than or equal to **3**.

---

#### Input

The input will be a single line containing an integer representing `R`.

---

#### Output

The output should be a single line containing a string. **One of Top 3** should be printed if `R` is less than or equal to **3**. **Not Top 3 but One of Top 10** should be printed if `R` is less than or equal to **10** but **not** less than or equal to **3**.

---

#### Explanation

For example, if the given rank is `R = 7`, 

✖ `R` is less than or equal to **3**. (**7** is **not** less than or equal to **3**)
✔ `R` is less than or equal to **10**. (**7** is less than or equal to **10**)

The output should be **Not Top 3 but One of Top 10** as **7** is less than or equal to **10** but **not** less than or equal to **3**.


Solution Code:rank = int(input())

is_less_than_or_equal_10 = rank <= 10
is_less_than_or_equal_3 = rank <= 3

if is_less_than_or_equal_10:
 if is_less_than_or_equal_3:
 print(""One of Top 3"")
 else:
 print(""Not Top 3 but One of Top 10"")"
341a2df9-e5bd-44ef-befe-bba325ee1e51,"Write a program that reads the two scores `A` and `B` and compares `A` with the `B`.

Print **Win** if `A` is greater than `B`.
Print **Draw** if `A` is equal to `B`.
Print **Lose** if `A` is less than `B`.

---

#### Input

The first line of input contains an integer representing `A`.
The second line of input contains an integer representing `B`.

---

#### Output

The output should be a single line containing a string. **Win** should be printed if `A` is greater than `B`. **Draw** should be printed if `A` is equal to `B`. **Lose** should be printed if `A` is less than `B`. 

---

#### Explanation

For example, if the given scores are `A = 26` and `B = 47`,

✖ `A` is greater than `B`. (**26** is **not** greater than **47**)
✖ `A` is equal to `B`. (**26** is **not** equal to **47**)
✔ `A` is less than `B`. (**26** is less than **47**)

The output should be **Lose**.


Solution Code:my_points = int(input())
opponent_points = int(input())

is_win = (my_points > opponent_points)
is_draw = (my_points == opponent_points)

if is_win:
 print(""Win"")
elif is_draw:
 print(""Draw"")
else:
 print(""Lose"")"
6a55643f-c3e5-4cae-a227-f65407ff17e7,"Write a program that reads a number `X` and checks,

* If `X` is greater than **30**.
* If `X` is greater than **30**, check if `X` is also greater than **50**.

Print **X is greater than 30** if `X` is greater than **30**.

Print **X is greater than 30** and **X is greater than 50** on each line if `X` is greater than **50**.

---

#### Input

The input will be a single line containing an integer representing `X`.

---

#### Output

If `X` is greater than **30**,

The output should be a single line containing the string **X is Greater than 30**.

If `X` is greater than **30** and if `X` is also greater than **50**,

The first line of output should be a string containing **X is Greater than 30**.
The second line of output should be a string containing **X is Greater than 50**.

---

#### Explanation

For example, if the given number is `X = 45`,

✔ `X` is greater than **30**. (**45** is greater than **30**)
✖ `X` is greater than **50**. (**45** is **not** greater than **50**)

The output should be **X is Greater than 30**.

<br/>

For example, if the given number is `X = 99`,

✔ `X` is greater than **30**. (**99** is greater than **30**)
✔ `X` is greater than **50**. (**99** is greater than **50**)

The output should be,

```
X is Greater than 30
X is Greater than 50
```

Solution Code:number = int(input())

is_number_greater_than_30 = number > 30
is_number_greater_than_50 = number > 50

if is_number_greater_than_30:
 print(""X is Greater than 30"")

 if is_number_greater_than_50:
 print(""X is Greater than 50"")"
24f1d404-6521-45e7-b778-b27f21c9f8a9,"Write a program that reads a number `N` and checks if `N` is divisible by **5** and **10**.

Print **Divisible by 10** if `N` is divisible by **10**.
Print **Divisible by 5** if `N` is divisible by **5** but **not** divisible by **10**.
Print **Not Divisible by 10 or 5** if `N` is **not** divisible by **10** and `N` is **not** divisible by **5**.

---

#### Input

The input will be a single line containing an integer representing `N`.

---

#### Output

The output should be a single line containing a string. **Divisible by 10** should be printed if `N` is divisible by **10**. **Divisible by 5** should be printed if `N` is divisible by **5** but **not** divisible by **10**. **Not Divisible by 10 or 5** should be printed if `N` is **not** divisible by **10** and **5**.

---

#### Explanation

For example, if the given number is `N = 15`,

✖ `N` is divisible by **10**. (**15** is **not** divisible by **10**)
✔ `N` is divisible by **5** but **not** divisible by **10**. (**15** is divisible by **5**. **15** is **not** divisible by **10**)

The output should be **Divisible by 5** as `N` is divisible by **5** but **not** divisible by **10**.

<br/>

For example, if the given number is `N = 11`,

✖ `N` is divisible by **10**. (**11** is **not** divisible by **10**)
✖ `N` is divisible by **5** but **not** divisible by **10**. (**11** is **not** divisible by **5** and **10**)

The output should be **Not Divisible by 10 or 5** as `N` is **not** divisible by **10** and **5**.


Solution Code:number = int(input())

is_divisible_by_10 = (number % 10 == 0)
is_divisible_by_5 = (number % 5 == 0)

if is_divisible_by_10:
 print(""Divisible by 10"")
elif is_divisible_by_5:
 print(""Divisible by 5"")
else:
 print(""Not Divisible by 10 or 5"")"
c94e8771-81bb-4e49-874d-b03c880577bb,"Write a program that reads the marks `M` of a student and checks,

* If `M` is greater than or equal to **90**.
* If `M` is greater than or equal to **50** but **not** greater than or equal to **90**

Print **Discount is 200** if `M` is greater than or equal to **90**.
Print **Discount is 100** if `M` is greater than or equal to **50** but **not** greater than or equal to **90**.
Print **No Discount** if `M` is **not** greater than or equal to **50**.

---

#### Input

The input will be a single line containing an integer representing `M`.

---

#### Output

The output should be a single line containing a string. **Discount is 200** should be printed if `M` is greater than or equal to **90**. **Discount is 100** should be printed if `M` is greater than or equal to **50** but **not** greater than or equal to **90**.**No discount** should be printed if `M` is **not** greater than or equal to **50**.

---

#### Explanation

For example, if the given marks `M = 93`,

✔ `M` is greater than or equal to **90**. (**93** is greater than or equal to **90**)

The output should be **Discount is 200**.

<br/>

For example, if the given marks `M = 35`,

✖ `M` is greater than or equal to **90**. (**35** is **not** greater than or equal to **90**)
✖ `M` is greater than or equal to **50** but **not** greater than or equal to **90**. (**35** is **not** greater than or equal to **50**)

The output should be **No Discount** as `M` is **not** greater than or equal to **50**.

<br/>

For example, if the given marks `M = 75`,

✖ `M` is greater than or equal to **90**. (**75** is **not** greater than or equal to **90**)
✔ `M` is greater than or equal to **50** but **not** greater than or equal to **90**. (**75** is greater than or equal to **50**)

The output should be **Discount is 100**.


Solution Code:marks = int(input())

is_greater_than_or_equal_90 = marks >= 90
is_greater_than_or_equal_50 = marks >= 50

if is_greater_than_or_equal_90:
    print(""Discount is 200"")
elif is_greater_than_or_equal_50:
    print(""Discount is 100"")
else:
    print(""No Discount"")"
